generation,fitness_run_1,diversity_run_1,fitness_run_2,diversity_run_2,fitness_run_3,diversity_run_3,fitness_run_4,diversity_run_4,fitness_run_5,diversity_run_5,fitness_average,diversity_average
1,3136.496850304242,18.596631408903296,3206.255754138159,18.720015551483524,3223.5947966300446,18.668778301591438,3170.7598127437223,18.715374868080485,3111.050100430537,18.558286088409737,3169.631462849341,18.651817243693692
2,3136.496850304242,18.285927097301037,3135.0429277893054,18.466072783421343,3093.385137439489,18.20071227828634,3170.7598127437223,18.18075179821601,3104.583183905117,18.036561554089566,3128.053582436375,18.23400510226286
3,3136.496850304242,17.933291256184717,3056.470311545481,17.84446728787537,3093.385137439489,18.020175316646075,3169.239927586126,18.04009297069542,3104.583183905117,17.80387077741763,3112.035082156091,17.92837952176384
4,3108.131456468276,17.87447138995408,3056.470311545481,17.798472730979142,3093.385137439489,17.810832217357795,3169.239927586126,18.130719270519204,3104.583183905117,17.734072523499126,3106.362003388898,17.86971362646187
5,3108.131456468276,17.977566282634527,3056.470311545481,17.59909855771251,3060.268889668762,17.902589065985236,3101.78907560968,17.9833310981061,3104.583183905117,18.15367477723826,3086.2485834394633,17.923251956335328
6,3108.131456468276,17.932803634625415,3056.470311545481,17.777466425640196,3060.268889668762,18.022927876620987,3101.78907560968,17.82794546689365,3104.583183905117,17.617151665963313,3086.2485834394633,17.835659013948714
7,3108.131456468276,18.01564956771455,3056.470311545481,17.85836772578733,3060.268889668762,17.574850289596867,3101.78907560968,17.822217569281698,3104.583183905117,18.032376150401547,3086.2485834394633,17.860692260556398
8,3108.131456468276,17.63854936390032,3056.470311545481,17.854797872621376,3060.268889668762,17.772712842366527,3101.78907560968,17.816429630197046,3104.583183905117,18.049003571298876,3086.2485834394633,17.82629865607683
9,3108.131456468276,17.956633177971504,3056.470311545481,17.811983337964325,3060.268889668762,17.709771125241307,3101.78907560968,17.860155243270807,3104.583183905117,17.98351406504256,3086.2485834394633,17.864411389898102
10,3108.131456468276,17.86004162490708,3056.470311545481,17.668042737005734,3060.268889668762,17.605833050337218,3101.78907560968,17.861806648591806,3104.583183905117,18.24467408761061,3086.2485834394633,17.84807962969049
11,3108.131456468276,17.89398819992785,3056.470311545481,17.85726065903529,3060.268889668762,17.587719463752343,3101.78907560968,17.72973371226109,3104.583183905117,17.70178596812678,3086.2485834394633,17.75409760062067
12,3108.131456468276,17.77247759410662,3056.470311545481,17.880489411674734,3060.268889668762,18.15787690938329,3101.78907560968,17.696291273711385,3104.583183905117,17.70711761268029,3086.2485834394633,17.842850560311263
13,3108.131456468276,17.799452306328394,3056.470311545481,17.83369816714517,3060.268889668762,18.084308700143115,3101.78907560968,17.90808236279873,3104.583183905117,17.80969025938115,3086.2485834394633,17.887046359159307
14,3108.131456468276,17.952642257487316,3056.470311545481,17.6070465580554,3060.268889668762,17.878281845763134,3101.78907560968,17.88619648729493,3104.583183905117,17.717542565432836,3086.2485834394633,17.808341942806724
15,3108.131456468276,17.99615503139479,3056.470311545481,17.767042299925482,3060.268889668762,17.99639624897721,3101.78907560968,17.768329907352314,3103.2437852632274,17.72139279303246,3085.9807037110854,17.84986325613645
16,3108.131456468276,17.84733285473209,3056.470311545481,17.8527723170339,3060.268889668762,17.92473328609965,3101.78907560968,17.61148424980143,3103.2437852632274,17.444328786800398,3085.9807037110854,17.736130298893492
17,3108.131456468276,17.622097139502596,3056.470311545481,17.602133315239442,3060.268889668762,17.721921298909866,3101.78907560968,17.397366679760534,3103.2437852632274,17.475926122868568,3085.9807037110854,17.563888911256203
18,3108.131456468276,17.81443005470995,3056.470311545481,17.927307616982297,3060.268889668762,17.67832248653976,3101.78907560968,17.77511525830951,3103.2437852632274,17.81148484209647,3085.9807037110854,17.8013320517276
19,3108.131456468276,17.8788078068764,3056.470311545481,17.876220727402625,3060.268889668762,17.50580459843821,3101.78907560968,17.94363927884991,3103.2437852632274,17.68834906573672,3085.9807037110854,17.77856429546077
20,3108.131456468276,17.817510936424927,3056.470311545481,17.947170881869848,3060.268889668762,17.749193455801084,3101.78907560968,17.916324610805823,3103.2437852632274,17.843976809604488,3085.9807037110854,17.854835338901232
21,3108.131456468276,17.649317317959486,3056.470311545481,17.77036360594541,3060.268889668762,17.906309602476732,3101.78907560968,17.88414743446346,3103.2437852632274,17.882104777539872,3085.9807037110854,17.81844854767699
22,3108.131456468276,17.660673658674735,3056.470311545481,17.843813538478113,3060.268889668762,17.858875630658794,3101.78907560968,17.87182763342591,3103.2437852632274,17.842549700932462,3085.9807037110854,17.815548032434002
23,3108.131456468276,17.368592720519345,3056.470311545481,17.793482454869967,3060.268889668762,17.93268056284128,3087.7914292076252,17.82710782737636,3103.2437852632274,17.797544897621705,3083.1811744306747,17.74388169264573
24,3108.131456468276,17.73642357207141,3056.470311545481,17.772982663299725,3060.268889668762,17.785860158889992,3087.7914292076252,17.80447235801168,3103.2437852632274,18.007256923152777,3083.1811744306747,17.821399135085116
25,3108.131456468276,18.022912262552776,3056.470311545481,17.78234749319115,3060.268889668762,17.68957911446284,3068.1875156202095,17.610133980326054,3103.2437852632274,17.892261290896688,3079.2603917131914,17.7994468282859
26,3108.131456468276,17.97849352713832,3056.470311545481,17.50203795605511,3060.268889668762,17.74233651006453,3068.1875156202095,17.930961781294464,3103.2437852632274,17.97182737669451,3079.2603917131914,17.82513143024939
27,3108.131456468276,17.88318004140237,3056.470311545481,17.848503135086663,3060.268889668762,17.76588230918711,3068.1875156202095,17.631555933974287,3103.2437852632274,17.676008065585595,3079.2603917131914,17.7610258970472
28,3108.131456468276,17.83585327670142,3056.470311545481,17.79010381897479,3060.268889668762,17.886918093603057,3068.1875156202095,17.763497705006685,3103.2437852632274,17.544147887009174,3079.2603917131914,17.764104156259027
29,3108.131456468276,17.61643343292812,3056.470311545481,17.722751404747502,3060.268889668762,17.74931705600701,3068.1875156202095,17.77354948344257,3103.2437852632274,18.0142151603714,3079.2603917131914,17.77525330749932
30,3108.131456468276,17.50602036470801,3056.470311545481,17.86553628538654,3060.268889668762,17.784681007048793,3068.1875156202095,17.879766754015336,3103.2437852632274,17.85561516111442,3079.2603917131914,17.77832391445462
31,3108.131456468276,17.785509965444458,3056.470311545481,17.8138239827097,3060.268889668762,17.674789222017715,3068.1875156202095,17.56411527261684,3103.2437852632274,17.903134610423834,3079.2603917131914,17.748274610642508
32,3108.131456468276,17.90753268254732,3056.470311545481,17.88172873932338,3060.268889668762,17.94251525134161,3068.1875156202095,17.60702702278362,3103.2437852632274,17.94619299000207,3079.2603917131914,17.8569993371996
33,3108.131456468276,17.87456449814136,3056.470311545481,17.681447700939298,3060.268889668762,17.903670051578516,3068.1875156202095,17.57785097606717,3103.2437852632274,17.836379150911032,3079.2603917131914,17.774782475527473
34,3108.131456468276,17.919476476656193,3056.470311545481,17.699513476820883,3060.268889668762,17.75998731073835,3068.1875156202095,17.87799177733659,3103.2437852632274,17.821328310747628,3079.2603917131914,17.815659470459927
35,2981.431533393973,17.78834577951535,3056.470311545481,17.783080511563956,3060.268889668762,17.946296503688902,3068.1875156202095,17.580229985467238,3103.2437852632274,17.940060470985593,3053.92040709833,17.807602650244206
36,2981.431533393973,17.785250820903737,3056.470311545481,17.894576543939937,3060.268889668762,17.861904726289232,3068.1875156202095,17.78973680589216,3103.2437852632274,17.85332373703753,3053.92040709833,17.83695852681252
37,2981.431533393973,17.599330422865137,3056.470311545481,17.74762284336006,3060.268889668762,17.975585987386758,3068.1875156202095,17.833419962422074,3103.2437852632274,17.729331240721965,3053.92040709833,17.7770580913512
38,2981.431533393973,17.943015607938158,3056.470311545481,17.801176663417028,3060.268889668762,17.908824951448423,3068.1875156202095,17.824081479803628,3055.541365134659,17.759117057807323,3044.3799230726167,17.84724315208291
39,2981.431533393973,17.936601312944962,3056.470311545481,17.822256400224678,3060.268889668762,17.956174490239373,3068.1875156202095,17.408758971023452,3055.541365134659,17.49425212045902,3044.3799230726167,17.723608658978296
40,2981.431533393973,17.98211209984347,3056.470311545481,17.644339883851604,3060.268889668762,17.790737240577705,3068.1875156202095,17.68798197373578,3055.541365134659,17.83189151334747,3044.3799230726167,17.787412542271205
41,2981.431533393973,17.923057755356325,3056.470311545481,17.758703944036448,3060.268889668762,17.665898462111958,3068.1875156202095,17.383535903829138,3055.541365134659,17.726174289818495,3044.3799230726167,17.691474071030473
42,2981.431533393973,17.771352222006797,3056.470311545481,17.881610943019332,3060.268889668762,17.664677617307483,3034.5960512034935,17.56496703671131,3055.541365134659,17.857897164964914,3037.6616301892736,17.748100996801966
43,2981.431533393973,17.60515004957406,3056.470311545481,17.776082829625672,3060.268889668762,17.87479115044184,3034.5960512034935,17.883445602958087,3055.541365134659,17.868911633929375,3037.6616301892736,17.801676253305807
44,2981.431533393973,17.671787225423916,3014.301731732536,17.57174149845863,3060.268889668762,17.975862314029772,3034.5960512034935,17.935056699897558,3055.541365134659,18.050380564497367,3029.227914226685,17.84096566046145
45,2981.431533393973,17.905931002130398,3014.301731732536,17.422948397535574,3060.268889668762,17.843810829784555,3034.5960512034935,18.19860407227034,3055.541365134659,17.947112472903175,3029.227914226685,17.863681354924807
46,2981.431533393973,18.203025971781553,3014.301731732536,17.757782848883878,3028.394572682491,17.912090467966028,3034.5960512034935,18.076442464885236,3055.541365134659,17.985820533587674,3022.8530508294307,17.987032457420874
47,2981.431533393973,18.06053684730293,3014.301731732536,17.748513558512755,3028.394572682491,17.724846343558387,3034.5960512034935,18.027527369254525,3053.2637911237025,17.860700441717217,3022.3975360272393,17.88442491206916
48,2981.431533393973,18.079979257292962,3014.301731732536,17.90097539197153,3028.394572682491,18.037662425148586,3034.5960512034935,18.025332973009274,3053.2637911237025,17.893080223374483,3022.3975360272393,17.987406054159365
49,2981.431533393973,18.1164491986782,3014.301731732536,17.860447455742992,3028.394572682491,17.901384741150732,3034.5960512034935,17.70975079421096,3053.2637911237025,17.777824000706534,3022.3975360272393,17.873171238097886
50,2981.431533393973,18.073332674425885,3014.301731732536,17.868063413362528,3028.394572682491,17.832436539732537,3034.5960512034935,17.818623081598616,3053.2637911237025,17.857463671677728,3022.3975360272393,17.88998387615946
51,2981.431533393973,18.129957227292092,3014.301731732536,17.964189023338143,3028.394572682491,17.77566776203879,3034.5960512034935,17.767206098807346,3053.2637911237025,17.58583832721082,3022.3975360272393,17.84457168773744
52,2981.431533393973,17.96633274361372,3014.301731732536,17.901978128319602,3028.394572682491,17.90710547171853,3034.5960512034935,17.912191427320344,3053.2637911237025,17.73231688140402,3022.3975360272393,17.883984930475243
53,2981.431533393973,18.03864797351672,3014.301731732536,17.94594977312966,3028.394572682491,17.685065111279588,3034.5960512034935,17.937863928176387,3053.2637911237025,17.630494602884575,3022.3975360272393,17.847604277797387
54,2981.431533393973,18.008676007349603,3014.301731732536,17.82031088123339,3028.394572682491,17.900055126808212,3034.5960512034935,17.8026151124389,3053.2637911237025,17.68684847941158,3022.3975360272393,17.843701121448337
55,2981.431533393973,18.002241394873632,3014.301731732536,17.93353004792296,3028.394572682491,17.71866357984785,3034.5960512034935,17.913631965497373,3053.2637911237025,17.787418585555237,3022.3975360272393,17.87109711473941
56,2981.431533393973,17.956147464018667,3014.301731732536,17.879443231154912,3028.394572682491,17.461004331797767,3034.5960512034935,17.91990083061768,3053.2637911237025,17.57328464219626,3022.3975360272393,17.757956099957056
57,2981.431533393973,17.937029676952786,3014.301731732536,17.62304254739798,3028.394572682491,17.71094379697749,3034.5960512034935,17.969686003925943,3053.2637911237025,17.65542897457425,3022.3975360272393,17.779226199965688
58,2981.431533393973,18.021113935835093,3014.301731732536,17.82547175147588,3028.394572682491,17.917641931663304,3034.5960512034935,17.92690474462082,3053.2637911237025,17.444525380826843,3022.3975360272393,17.827131548884388
59,2981.431533393973,17.937086852134538,3014.301731732536,17.920592157223552,3028.394572682491,17.923102298901483,3034.5960512034935,17.82213595869049,3053.2637911237025,17.789773157363665,3022.3975360272393,17.878538084862747
60,2981.431533393973,17.662991301140462,3014.301731732536,17.820813212190345,3028.394572682491,17.60465479745415,3034.5960512034935,17.75518615448469,3053.2637911237025,17.76530478067272,3022.3975360272393,17.721790049188474
61,2981.431533393973,17.700785063483607,3014.301731732536,17.84932527390624,3028.394572682491,17.7612970550066,3034.5960512034935,17.91261339925004,3053.2637911237025,17.856768062318174,3022.3975360272393,17.816157770792934
62,2981.431533393973,17.58519587137961,3014.301731732536,17.912153672823862,3028.394572682491,17.774307586408344,3034.5960512034935,17.959694617742198,3053.2637911237025,17.80781134339788,3022.3975360272393,17.807832618350382
