generation,fitness_run_1,diversity_run_1,fitness_run_2,diversity_run_2,fitness_run_3,diversity_run_3,fitness_run_4,diversity_run_4,fitness_run_5,diversity_run_5,fitness_average,diversity_average
1,3194.7210118081994,98.02120253164557,3285.8647845667783,98.09303797468354,3129.023940529053,97.8132911392405,3125.0074023832435,97.90727848101265,3175.340545926004,97.56898734177216,3181.9915370426556,97.8807594936709
2,3083.257087168438,96.97120253164557,3285.8647845667783,97.38892405063291,3129.023940529053,96.91613924050633,3125.0074023832435,96.60284810126582,3135.4240199640544,97.26993670886075,3151.7154469223133,97.02981012658228
3,3083.257087168438,95.15189873417721,3236.103356364162,96.90854430379747,3129.023940529053,96.11582278481012,3125.0074023832435,95.37025316455696,3135.4240199640544,96.54493670886076,3141.7631612817904,96.0182911392405
4,3083.257087168438,94.925,3203.120962815601,95.34525316455696,3129.023940529053,95.2376582278481,3125.0074023832435,94.73132911392405,3125.929106185999,96.10063291139241,3133.267699816467,95.2679746835443
5,3083.257087168438,94.58924050632912,3152.7552274862105,93.21708860759493,3086.3159395917282,95.0376582278481,3125.0074023832435,94.34525316455696,3125.929106185999,95.63924050632912,3114.652952563124,94.56569620253165
6,3083.257087168438,92.66582278481013,3044.0980444459938,91.99082278481012,3060.165758225464,93.57088607594936,3125.0074023832435,93.48797468354431,3125.929106185999,95.10379746835443,3087.691479681828,93.36386075949368
7,3083.257087168438,88.82183544303797,3044.0980444459938,91.24905063291139,3060.165758225464,93.36455696202532,3125.0074023832435,93.14746835443037,3125.929106185999,94.50189873417722,3087.691479681828,92.21696202531646
8,3083.257087168438,87.9370253164557,3000.348847222204,89.68227848101266,3060.165758225464,92.48924050632911,3106.412562067027,91.39335443037974,3125.929106185999,93.88227848101266,3075.222672173826,91.07683544303798
9,3083.257087168438,88.25221518987341,3000.348847222204,86.66613924050633,3060.165758225464,91.22183544303797,3106.412562067027,91.38259493670886,3074.5655750412284,93.04588607594937,3064.949965944872,90.1137341772152
10,3083.257087168438,90.3386075949367,3000.348847222204,86.4623417721519,3060.165758225464,91.73575949367088,3106.412562067027,91.25886075949367,3074.5655750412284,92.03575949367088,3064.949965944872,90.36626582278481
11,3083.257087168438,89.6009493670886,3000.348847222204,85.10316455696203,3060.165758225464,92.64936708860759,3106.412562067027,90.68955696202532,3074.5655750412284,90.07848101265823,3064.949965944872,89.62430379746836
12,2979.6713370382445,88.82594936708861,3000.348847222204,83.90411392405063,3019.749130728895,92.48955696202532,3106.412562067027,89.92626582278481,3074.5655750412284,88.92088607594937,3036.1494904195197,88.81335443037975
13,2979.6713370382445,88.39651898734178,3000.348847222204,84.97753164556963,3019.749130728895,92.76898734177215,3106.412562067027,90.37658227848101,3074.5655750412284,87.91613924050633,3036.1494904195197,88.88715189873417
14,2979.6713370382445,86.9,3000.348847222204,85.1876582278481,3019.749130728895,92.4370253164557,2955.2153350541375,89.63164556962025,3074.5655750412284,87.04367088607594,3005.9100450169417,88.23999999999998
15,2979.6713370382445,87.00284810126583,2975.575158046616,84.04462025316455,3019.749130728895,91.92784810126582,2955.2153350541375,88.56360759493671,3074.5655750412284,87.83132911392406,3000.955307181824,87.87405063291139
16,2979.6713370382445,86.80601265822784,2975.575158046616,85.89272151898734,3019.749130728895,91.71550632911392,2955.2153350541375,87.7129746835443,3074.5655750412284,88.02246835443037,3000.955307181824,88.02993670886076
