generation,fitness_run_1,diversity_run_1,fitness_run_2,diversity_run_2,fitness_run_3,diversity_run_3,fitness_run_4,diversity_run_4,fitness_run_5,diversity_run_5,fitness_average,diversity_average
1,4163.3602333985145,98.9243670886076,4036.2211073264357,98.91867088607594,3992.8228147773043,98.75949367088607,4181.733870552698,98.84873417721519,3960.418810321624,98.46993670886076,4066.9113672753156,98.78424050632911
2,4072.5583061894445,98.52626582278481,4036.2211073264357,98.63354430379746,3992.8228147773043,98.38227848101266,3995.778628604001,98.82784810126583,3960.418810321624,98.76139240506329,4011.559933443762,98.6262658227848
3,4027.452916579976,98.63006329113924,3916.0153413345683,98.96455696202531,3872.0740768171477,98.94715189873418,3815.83188779517,98.52025316455696,3788.607923584711,98.36012658227848,3883.9964292223144,98.68443037974683
4,4021.076182834063,98.88322784810127,3916.0153413345683,98.82215189873418,3872.0740768171477,98.76392405063291,3796.42269664035,98.77689873417721,3722.032367910329,98.68860759493671,3865.524133107291,98.78696202531646
5,3895.1713166504787,98.86170886075949,3883.505591763098,98.55601265822784,3872.0740768171477,98.69493670886077,3782.727411836108,98.85284810126582,3551.318154973421,98.98987341772153,3796.959310408051,98.79107594936708
6,3895.1713166504787,98.78575949367088,3866.3917169449223,98.66613924050633,3782.42360494904,98.94873417721519,3777.0671327171635,98.9506329113924,3551.318154973421,98.90379746835443,3774.4743852470046,98.85101265822784
7,3789.93519223089,98.89746835443037,3864.7500527449806,98.88006329113924,3737.0979606522433,99.01550632911392,3777.0671327171635,98.94272151898734,3550.4117128449957,98.70854430379747,3743.852410238055,98.88886075949367
8,3771.234957780676,98.90601265822785,3768.262874048337,98.91803797468354,3737.0979606522433,98.9136075949367,3759.924035789369,98.84715189873418,3511.758625131277,98.99715189873417,3709.6556906803803,98.91639240506329
9,3771.234957780676,98.93860759493671,3760.361202823199,98.9629746835443,3737.0979606522433,98.63607594936708,3759.924035789369,98.94272151898734,3337.9254761750917,98.50221518987341,3673.3087266441157,98.79651898734178
10,3663.443433988739,98.39240506329114,3760.361202823199,97.87943037974684,3737.0979606522433,98.85981012658227,3594.114014397754,98.07911392405063,3337.9254761750917,98.94145569620254,3618.5884176074055,98.43044303797467
11,3663.443433988739,98.78132911392404,3760.361202823199,98.82310126582279,3737.0979606522433,98.5996835443038,3594.114014397754,98.94778481012658,3337.9254761750917,98.59715189873418,3618.5884176074055,98.74981012658228
12,3663.443433988739,98.66740506329114,3660.0186858514294,98.99335443037975,3727.1473686239465,98.9490506329114,3542.9974856748486,98.9376582278481,3337.9254761750917,98.79556962025316,3586.306490062811,98.8686075949367
13,3663.443433988739,98.36455696202532,3660.0186858514294,98.75379746835443,3727.1473686239465,98.75474683544304,3523.890489043722,98.95253164556962,3337.9254761750917,98.95443037974684,3582.485090736586,98.75601265822785
14,3663.443433988739,98.59462025316456,3660.0186858514294,98.52594936708861,3727.1473686239465,98.79145569620253,3523.890489043722,98.97025316455696,3337.9254761750917,98.93196202531645,3582.485090736586,98.76284810126583
15,3663.443433988739,98.94177215189873,3647.4052293958052,98.96645569620253,3727.1473686239465,98.31487341772151,3523.890489043722,98.74018987341772,3337.9254761750917,98.40316455696203,3579.962399445461,98.67329113924049
16,3663.443433988739,98.54810126582278,3647.4052293958052,98.80189873417721,3667.823282807055,97.99588607594937,3523.890489043722,98.26803797468355,3337.9254761750917,98.82753164556962,3568.097582282083,98.4882911392405
17,3645.9467069017824,98.8756329113924,3647.4052293958052,98.88132911392405,3667.823282807055,98.66012658227848,3523.890489043722,98.40126582278481,3337.9254761750917,98.87689873417722,3564.598236864692,98.73905063291139
18,3626.7901517552555,98.78924050632911,3647.4052293958052,98.56582278481012,3667.823282807055,98.88987341772152,3523.890489043722,98.85886075949367,3337.9254761750917,98.80569620253165,3560.7669258353862,98.7818987341772
19,3626.7901517552555,98.93227848101266,3647.4052293958052,97.6636075949367,3667.823282807055,98.91582278481013,3523.890489043722,98.98987341772153,3337.9254761750917,98.80506329113923,3560.7669258353862,98.66132911392404
20,3542.617430407136,98.94240506329113,3644.1254183145875,98.66518987341772,3667.823282807055,98.92911392405064,3523.890489043722,98.25,3337.9254761750917,98.76044303797468,3543.276419349519,98.70943037974682
21,3467.8220182990317,98.86139240506328,3644.1254183145875,98.83892405063291,3667.823282807055,97.45,3523.890489043722,98.95253164556962,3337.9254761750917,98.50949367088607,3528.317336927898,98.52246835443039
22,3402.7825255192347,98.81487341772151,3613.6898993556915,98.94398734177216,3667.823282807055,98.46930379746836,3523.890489043722,98.72848101265822,3337.9254761750917,99.01898734177215,3509.222334580159,98.79512658227847
23,3402.7825255192347,98.83132911392406,3613.6898993556915,98.69873417721519,3667.823282807055,98.7746835443038,3523.890489043722,98.88227848101266,3330.534413734727,98.71075949367089,3507.744122092086,98.77955696202531
24,3400.053218057786,98.91962025316455,3613.6898993556915,98.28955696202532,3667.823282807055,98.91645569620253,3523.890489043722,98.33607594936709,3330.534413734727,98.73386075949367,3507.198260599797,98.63911392405063
