generation,fitness_run_1,diversity_run_1,fitness_run_2,diversity_run_2,fitness_run_3,diversity_run_3,fitness_run_4,diversity_run_4,fitness_run_5,diversity_run_5,fitness_average,diversity_average
1,3722.8901692395825,98.48006329113925,3645.5368743886697,98.52879746835443,3741.264130318753,98.42278481012659,3715.6725966859995,98.60854430379747,3726.9384097108523,98.55569620253165,3710.4604360687713,98.51917721518988
2,3722.8901692395825,98.3003164556962,3625.284407975455,98.51740506329114,3724.1155674649026,97.82689873417722,3715.6725966859995,98.27848101265823,3716.249355948605,98.36012658227848,3700.842419462909,98.25664556962026
3,3697.5429526011244,98.04367088607594,3621.4052022571536,98.19620253164557,3724.1155674649026,97.64588607594936,3715.6725966859995,97.89588607594936,3694.7412402104947,98.08829113924051,3690.695511843935,97.97398734177216
4,3695.7566942564513,97.74272151898734,3592.0654615963554,97.51740506329114,3724.1155674649026,97.29335443037975,3694.7094422702444,97.77594936708861,3694.7412402104947,97.87784810126583,3680.2776811596896,97.64145569620254
5,3655.4945314288725,97.77911392405063,3577.226023909058,97.88291139240506,3625.064250472748,97.42215189873417,3600.155178032356,97.51360759493672,3694.7412402104947,97.31803797468355,3630.5362448107057,97.58316455696203
6,3544.4612583335906,97.15348101265823,3577.226023909058,97.69462025316456,3625.064250472748,97.32721518987341,3600.155178032356,97.66455696202532,3631.3535327967247,97.3262658227848,3595.6520487088956,97.43322784810127
7,3544.4612583335906,97.32721518987341,3541.0964694904287,97.72943037974683,3625.064250472748,97.2873417721519,3600.155178032356,97.11044303797469,3631.3535327967247,97.23417721518987,3588.42613782517,97.33772151898734
8,3544.4612583335906,97.42056962025316,3520.122575123841,97.36550632911393,3615.6536117837454,97.23322784810127,3515.5936020346053,96.22721518987342,3631.3535327967247,97.20981012658228,3565.436916014501,97.09126582278482
9,3544.4612583335906,97.48544303797469,3487.886806741409,97.2753164556962,3563.391299429717,97.19208860759494,3508.058904324581,95.14018987341773,3631.3535327967247,96.71455696202531,3547.0303603252046,96.76151898734177
10,3544.4612583335906,97.50158227848101,3340.309306056265,96.76550632911392,3424.6440859066706,97.1759493670886,3502.663077907452,95.0509493670886,3591.1502102990908,96.33196202531646,3480.645587700614,96.56518987341772
11,3544.4612583335906,97.18006329113923,3340.309306056265,96.25696202531645,3423.8141683876947,97.07025316455696,3477.538441682701,95.01392405063291,3591.1502102990908,96.40379746835443,3475.4546769518684,96.38499999999999
12,3544.4612583335906,96.98227848101266,3340.309306056265,96.59873417721519,3423.8141683876947,96.99810126582278,3319.4365644224354,94.4256329113924,3591.1502102990908,96.07278481012658,3443.834301499816,96.21550632911392
13,3544.4612583335906,96.6759493670886,3340.309306056265,96.34050632911392,3423.8141683876947,97.06677215189873,3319.4365644224354,93.81012658227849,3586.6665713330226,95.78417721518987,3442.9375737066016,95.93550632911392
14,3544.4612583335906,95.9253164556962,3340.309306056265,96.7756329113924,3423.8141683876947,96.5493670886076,3319.4365644224354,93.90981012658227,3546.481494474936,95.58924050632912,3434.900558334985,95.74987341772152
15,3544.4612583335906,95.92911392405064,3340.309306056265,96.39778481012658,3423.8141683876947,96.00917721518988,3319.4365644224354,93.68512658227849,3495.879818086149,95.76867088607595,3424.780223057227,95.5579746835443
16,3544.4612583335906,95.66550632911392,3340.309306056265,96.07943037974684,3412.4247094635516,96.37215189873417,3319.4365644224354,92.74683544303798,3495.879818086149,96.19398734177216,3422.5023312723984,95.41158227848102
17,3544.4612583335906,96.0240506329114,3340.309306056265,94.93132911392405,3412.4247094635516,96.00284810126583,3319.4365644224354,91.31044303797468,3495.879818086149,96.14462025316456,3422.5023312723984,94.88265822784811
18,3544.4612583335906,96.01582278481013,3340.309306056265,93.89841772151898,3412.4247094635516,95.04778481012659,3319.4365644224354,91.89082278481013,3495.879818086149,96.0617088607595,3422.5023312723984,94.58291139240507
19,3539.8139608804267,96.31487341772151,3340.309306056265,94.00253164556962,3412.4247094635516,94.88196202531645,3319.4365644224354,92.82056962025317,3495.879818086149,96.3117088607595,3421.5728717817656,94.86632911392405
20,3539.8139608804267,96.47943037974683,3340.309306056265,93.7879746835443,3412.4247094635516,94.27943037974684,3319.4365644224354,92.83164556962025,3482.350211494137,96.55348101265822,3418.866950463363,94.7863924050633
21,3539.8139608804267,96.13006329113924,3340.309306056265,93.93386075949367,3404.8240756427554,94.51487341772152,3319.4365644224354,91.76075949367089,3482.350211494137,96.05632911392405,3417.346823699204,94.47917721518988
22,3539.8139608804267,95.47563291139241,3340.309306056265,92.6879746835443,3393.819972649036,94.96107594936709,3319.4365644224354,91.6882911392405,3482.350211494137,95.48987341772153,3415.14600310046,94.06056962025318
23,3434.7517786791304,95.09778481012658,3340.309306056265,92.51550632911392,3393.819972649036,94.62088607594937,3319.4365644224354,91.53069620253164,3482.350211494137,95.42753164556962,3394.1335666602004,93.83848101265824
24,3434.7517786791304,95.12816455696202,3308.412472364481,91.47689873417721,3393.819972649036,94.40854430379747,3319.4365644224354,91.33955696202531,3482.350211494137,95.39873417721519,3387.754199921844,93.55037974683545
25,3434.7517786791304,94.83544303797468,3308.412472364481,90.40854430379747,3393.819972649036,93.5629746835443,3319.4365644224354,90.5863924050633,3435.135484418903,95.65569620253164,3378.3112545067975,93.00981012658228
26,3434.7517786791304,94.64145569620253,3308.412472364481,89.62341772151899,3393.819972649036,92.26518987341773,3319.4365644224354,90.75158227848101,3435.135484418903,95.46170886075949,3378.3112545067975,92.54867088607594
27,3232.0300014686263,94.68259493670887,3308.412472364481,89.05348101265822,3393.819972649036,90.37405063291139,3319.4365644224354,90.37658227848101,3435.135484418903,95.3243670886076,3337.766899064697,91.96221518987343
28,3232.0300014686263,94.1503164556962,3308.412472364481,88.65759493670886,3393.819972649036,86.73291139240506,3255.5799115665905,90.80822784810127,3435.135484418903,95.34746835443038,3324.9955684935276,91.13930379746834
29,3232.0300014686263,94.12468354430379,3243.5661609196254,89.97721518987342,3393.819972649036,87.83164556962025,3235.293811721217,91.60253164556963,3435.135484418903,95.52088607594936,3307.9690862354823,91.81139240506329
30,3232.0300014686263,94.3496835443038,3223.436554377855,90.27151898734178,3393.819972649036,88.42278481012659,3235.293811721217,91.24145569620254,3435.135484418903,95.43259493670887,3303.9431649271273,91.94360759493671
31,3232.0300014686263,93.89525316455696,3223.436554377855,90.08512658227848,3393.819972649036,88.36740506329114,3235.293811721217,90.33449367088608,3435.135484418903,95.98924050632911,3303.9431649271273,91.73430379746836
32,3232.0300014686263,93.7376582278481,3223.436554377855,89.88101265822785,3393.819972649036,88.65981012658227,3235.293811721217,88.9626582278481,3435.135484418903,95.86582278481012,3303.9431649271273,91.42139240506329
33,3232.0300014686263,94.00189873417722,3223.436554377855,89.71518987341773,3363.7632100134047,88.27974683544304,3235.293811721217,88.24430379746835,3338.5199230071903,95.44683544303797,3278.608700117658,91.13759493670885
34,3232.0300014686263,93.30917721518988,3223.436554377855,90.44398734177216,3334.0689965543265,87.27784810126582,3235.293811721217,86.24556962025316,3338.5199230071903,95.23291139240506,3272.6698574258435,90.50189873417722
35,3232.0300014686263,93.84746835443038,3062.1229705772566,89.88386075949367,3334.0689965543265,88.65189873417721,3235.293811721217,88.57753164556962,3338.5199230071903,94.89018987341773,3240.4071406657235,91.17018987341774
36,3232.0300014686263,94.08037974683545,3062.1229705772566,89.48449367088608,3334.0689965543265,89.50031645569621,3195.0411211767523,88.39050632911392,3338.5199230071903,94.85221518987342,3232.3566025568307,91.261582278481
37,3232.0300014686263,93.79018987341772,3062.1229705772566,89.94240506329113,3334.0689965543265,90.84367088607596,3195.0411211767523,88.40094936708861,3338.5199230071903,95.13354430379746,3232.3566025568307,91.62215189873417
