generation,fitness_run_1,diversity_run_1,fitness_run_2,diversity_run_2,fitness_run_3,diversity_run_3,fitness_run_4,diversity_run_4,fitness_run_5,diversity_run_5,fitness_average,diversity_average
1,4183.871876376825,19.969200875778615,4269.710043101561,19.951199864061973,4186.04700525999,19.973556693564156,4246.320199083321,19.96167055873715,4195.572485882947,19.971210114181797,4216.304321940928,19.96536762126474
2,4183.871876376825,19.97443410699838,4243.924140222832,19.967970759287777,4140.14227136625,19.979138799766808,4246.320199083321,19.977788347139846,4195.572485882947,19.956130950686312,4201.966194586435,19.971092592775825
3,4183.871876376825,19.964126226177804,4225.5363146290365,19.974307957958015,4140.14227136625,19.971920622240116,4246.320199083321,19.972644009764824,4195.572485882947,19.954236370200753,4198.288629467676,19.9674470372683
4,4183.871876376825,19.968006784925812,4225.5363146290365,19.958291511002194,4140.14227136625,19.94475288619432,3901.377182358761,19.965572147643957,4195.572485882947,19.979584716089455,4129.300026122763,19.96324160917115
5,4183.871876376825,19.96219121190752,4225.5363146290365,19.979343248473064,4140.14227136625,19.958910163149568,3901.377182358761,19.986988793417574,4195.572485882947,19.978537033469077,4129.300026122763,19.97319409008336
6,4183.871876376825,19.973487039365953,4225.5363146290365,19.98117162922814,4140.14227136625,19.95032812993324,3901.377182358761,19.968919119389103,4195.572485882947,19.96888075317124,4129.300026122763,19.968557334217536
7,4183.871876376825,19.96077223930541,4225.5363146290365,19.965205057419592,4140.14227136625,19.974505726855718,3901.377182358761,19.97058176486631,4195.572485882947,19.960719618240088,4129.300026122763,19.966356881337425
8,4183.871876376825,19.957866652672234,4225.5363146290365,19.960268720787056,4140.14227136625,19.972657808065414,3901.377182358761,19.969327689097977,4195.572485882947,19.97786195936549,4129.300026122763,19.96759656599763
9,4155.428451111739,19.96528245289579,4225.5363146290365,19.971986940215917,4140.14227136625,19.974540749419297,3901.377182358761,19.979807933730925,4195.572485882947,19.96328403748627,4123.611341069746,19.97098042274964
10,4155.428451111739,19.968627871331975,3900.715132621542,19.967974553423335,4140.14227136625,19.976941082998888,3901.377182358761,19.959064320367307,4188.040297549253,19.966165036188222,4057.1406670015085,19.967754572861946
11,4155.428451111739,19.959896124289926,3900.715132621542,19.96693890780882,4140.14227136625,19.972223251843616,3901.377182358761,19.963455371998876,4188.040297549253,19.96270460577016,4057.1406670015085,19.96504365234228
12,4155.428451111739,19.970315818538552,3900.715132621542,19.970191084507018,4115.891217753161,19.968523379901807,3901.377182358761,19.97286220590415,4188.040297549253,19.982428923698727,4052.2904562788913,19.972864282510052
13,4155.428451111739,19.96789934208503,3900.715132621542,19.971196654517918,4115.891217753161,19.951565606465355,3901.377182358761,19.95114461464756,4188.040297549253,19.955472706037096,4052.2904562788913,19.959455784750592
14,4155.428451111739,19.986764045763767,3900.715132621542,19.972221715232223,4115.891217753161,19.964142318255107,3901.377182358761,19.97923330155892,4188.040297549253,19.963255159105397,4052.2904562788913,19.973123307983084
15,4155.428451111739,19.967945844770966,3900.715132621542,19.970836287064582,4115.891217753161,19.96555144819769,3901.377182358761,19.96116626641539,4188.040297549253,19.97779516479877,4052.2904562788913,19.968659002249478
16,4155.428451111739,19.955696696684484,3900.715132621542,19.96838170414216,4115.891217753161,19.963874188232854,3901.377182358761,19.969962514455037,4188.040297549253,19.954002475888053,4052.2904562788913,19.962383515880514
17,4155.428451111739,19.983257217502473,3900.715132621542,19.96650196806766,4115.891217753161,19.9530037449419,3901.377182358761,19.984260449947698,4188.040297549253,19.976173743798427,4052.2904562788913,19.97263942485163
18,4155.428451111739,19.95289838946017,3900.715132621542,19.972134778459537,4115.891217753161,19.95999110996573,3901.377182358761,19.96373056124567,4188.040297549253,19.974934035881844,4052.2904562788913,19.96473777500259
19,4155.428451111739,19.964519501089118,3900.715132621542,19.962306644899037,4115.891217753161,19.968935007279736,3901.377182358761,19.971407917881592,4188.040297549253,19.97967720839748,4052.2904562788913,19.969369255909392
20,4155.428451111739,19.97290592988047,3900.715132621542,19.98012366184323,4115.891217753161,19.96126683556981,3901.377182358761,19.97521003043783,4184.158920506171,19.968538051648142,4051.5141808702747,19.971608901875893
21,4126.105824118575,19.99237551441851,3900.715132621542,19.976945934128857,4115.891217753161,19.960421492371417,3901.377182358761,19.97096679703844,4184.158920506171,19.96119443548392,4045.649655471642,19.972380834688227
22,4126.105824118575,19.972371077178916,3900.715132621542,19.967170867905953,4115.891217753161,19.966755729650252,3901.377182358761,19.9674402537133,4184.158920506171,19.994149536173264,4045.649655471642,19.97357749292434
23,4126.105824118575,19.965422325393817,3900.715132621542,19.96371475959569,4115.891217753161,19.97109782631399,3901.377182358761,19.95668090016022,4184.158920506171,19.96570055248211,4045.649655471642,19.964523272789165
24,4126.105824118575,19.98080487834231,3900.715132621542,19.963116717746985,4115.891217753161,19.959907191512414,3901.377182358761,19.982590502974205,4184.158920506171,19.959268149445148,4045.649655471642,19.969137488004215
25,4126.105824118575,19.980139210755024,3900.715132621542,19.965300790176208,4115.891217753161,19.969691928272244,3901.377182358761,19.970303607899254,4184.158920506171,19.959834708410032,4045.649655471642,19.96905404910255
26,4126.105824118575,19.970292514063065,3900.715132621542,19.954323812484184,4115.891217753161,19.95230651444212,3901.377182358761,19.94984051208334,4184.158920506171,19.962631240427854,4045.649655471642,19.957878918700114
27,4126.105824118575,19.968890337652596,3900.715132621542,19.95660262034376,4115.891217753161,19.966313132383174,3901.377182358761,19.978261474568527,4184.158920506171,19.961324394528024,4045.649655471642,19.966278391895216
