generation,fitness_run_1,diversity_run_1,fitness_run_2,diversity_run_2,fitness_run_3,diversity_run_3,fitness_run_4,diversity_run_4,fitness_run_5,diversity_run_5,fitness_average,diversity_average
1,4001.141483785374,19.79992127363731,4156.7169505002985,19.781270759524563,4025.850658568656,19.824726439289115,3864.977930898729,19.826689421302724,4016.774117464021,19.798938289707387,4013.092228243416,19.806309236692222
2,4001.141483785374,19.59734157061717,4156.7169505002985,19.488444321801186,3858.5037272788195,19.60303457330243,3864.977930898729,19.692601479987758,3964.4476410592306,19.6462955286786,3969.1575467044904,19.60554349487743
3,4001.141483785374,19.374915798335888,3916.703301182273,19.297257781573503,3858.5037272788195,19.449149819078464,3864.977930898729,19.44638294238728,3964.4476410592306,19.468534044612166,3921.1548168408854,19.40724807719746
4,3960.9434321296862,19.09072435567806,3916.703301182273,19.040429119337063,3795.3780197646715,19.261496098743315,3864.977930898729,19.119157784994183,3964.4476410592306,19.3727499739398,3900.4900650069185,19.176911466538485
5,3960.9434321296862,19.02846724818068,3916.703301182273,18.809624223777348,3795.3780197646715,18.993666987904977,3864.977930898729,19.02987210740831,3856.2526653097525,19.1698545762716,3878.851069857023,19.00629702870858
6,3960.9434321296862,19.00219248678989,3916.703301182273,18.62297920442929,3795.3780197646715,18.956297625492883,3864.977930898729,18.85656296937976,3856.2526653097525,18.909664109799767,3878.851069857023,18.869539279178316
7,3960.9434321296862,18.77690184321118,3916.703301182273,18.42788612580209,3795.3780197646715,18.815304625861387,3767.8735775664077,18.52675404816075,3856.2526653097525,18.546748146919484,3859.4301991905586,18.61871895799098
8,3952.635028886803,18.629184198980177,3899.2825965123498,18.279224266625274,3795.3780197646715,18.70576652789687,3767.8735775664077,18.046885472682824,3725.998583882089,18.287338309915746,3828.233561322464,18.38967975522018
9,3952.635028886803,18.48059584786219,3899.2825965123498,18.14425492766352,3795.3780197646715,18.626236090289616,3767.8735775664077,17.903847287455335,3725.998583882089,18.27014286637533,3828.233561322464,18.285015403929197
10,3952.635028886803,18.225796643635945,3899.2825965123498,18.01876888176119,3795.3780197646715,18.52576694891348,3767.8735775664077,17.59681146792843,3708.4005295487186,18.04765400401973,3824.71395045579,18.082959589251754
11,3952.635028886803,18.150263905725392,3838.2536282901606,17.83741787398213,3795.3780197646715,18.356930299258295,3767.8735775664077,17.003508065002787,3708.4005295487186,17.821249168332738,3812.508156811353,17.83387386246027
12,3952.635028886803,17.926015494269773,3838.2536282901606,17.588122387685804,3795.3780197646715,18.060607410987807,3767.8735775664077,16.492912023168557,3651.594916934015,17.774140724511433,3801.1470342884118,17.568359608124673
13,3952.635028886803,17.87764415330642,3822.1507406198566,17.424946824790258,3795.3780197646715,17.681759270931664,3767.8735775664077,16.24189732775282,3651.594916934015,17.366150625410082,3797.9264567543514,17.318479640438248
14,3876.2341675419475,17.383767143043446,3805.4264245996937,17.06891236529391,3795.3780197646715,17.271724279442036,3767.8735775664077,15.801077557332686,3651.594916934015,17.009143542346436,3779.3014212813478,16.906924977491705
15,3828.166800724909,17.14643539275767,3768.6646561175644,16.993361188170393,3795.3780197646715,16.886559442701344,3695.507602507688,15.686995770899424,3646.5362787907043,16.524000960694504,3746.8506715811077,16.64747055104467
16,3731.1598446840094,16.645419848731834,3768.6646561175644,16.50847603641157,3731.9970936125274,16.583406466721108,3695.507602507688,15.215160961926678,3646.5362787907043,15.996850775659432,3714.7730951424987,16.189862817890123
17,3731.1598446840094,16.05998214231983,3742.1511227434967,16.373953525185538,3731.9970936125274,16.50588055612928,3647.3961183807687,15.099285952396526,3543.773094375963,15.849438858495065,3679.295454759353,15.977708206905248
18,3731.1598446840094,15.432033901425104,3592.921547745564,16.211780310500966,3652.0103818417433,15.951112970396164,3597.5820622893175,14.71332039125281,3543.773094375963,15.20580179038455,3623.4893861873193,15.50280987279192
19,3731.1598446840094,14.551150560055458,3592.921547745564,16.133577515894224,3652.0103818417433,15.784890587209475,3597.5820622893175,14.2208486577868,3543.773094375963,15.102406587503136,3623.4893861873193,15.158574781689818
20,3688.3694192454564,14.225376167061034,3551.016568811893,15.955864772799,3652.0103818417433,15.468331904377498,3593.457551905334,13.864600949392235,3541.5269127683428,15.038695905392053,3605.276166914554,14.910573939804362
21,3688.3694192454564,13.616875628738335,3551.016568811893,15.888117331720881,3652.0103818417433,15.300275459645338,3519.873461116891,13.019982157921676,3541.5269127683428,14.915686851081079,3590.559348756865,14.548187485821462
22,3688.3694192454564,13.444108034689629,3551.016568811893,15.78523562831142,3648.706393448862,15.050016886687702,3479.8497547715792,12.672892882583598,3528.5860716384454,14.888896320522866,3579.305641583247,14.368229950559044
23,3677.669638139955,13.128011699055032,3551.016568811893,15.505453469710373,3648.706393448862,14.987594876486915,3475.8144255489483,12.488836270291182,3435.5338777227976,14.703818869508316,3557.748180734491,14.162743037010364
24,3611.787033876953,12.834640379412605,3551.016568811893,15.573752049671269,3648.706393448862,14.84064176106838,3434.158402825224,12.100218264089818,3435.5338777227976,14.437264609689636,3536.240455337146,13.957303412786342
25,3611.787033876953,12.453680016311964,3483.642114683808,15.574995723571512,3648.706393448862,14.363898497989416,3434.158402825224,11.869548126780314,3367.088276683651,14.071115740587349,3509.0764443036996,13.66664762104811
26,3498.875245080678,12.060749359624976,3483.642114683808,15.330150614074704,3648.706393448862,14.036601810838835,3349.5077849682484,11.62091245237217,3367.088276683651,13.375782939430117,3469.5639629730495,13.284839435268163
27,3498.875245080678,11.807938214590367,3483.642114683808,15.186783973315801,3648.706393448862,13.752844697920189,3349.5077849682484,11.357044663316731,3251.4663680078766,13.13259199030604,3446.439581237895,13.047440707889825
